street_number,sale_price,sqft,is_exactly_13,is_exactly_666,is_exactly_8,unlucky_score,city
61098,1241000.0,4786,False,False,False,0.0,New York
41247,816000.0,1326,False,False,False,20.0,New York
15438,688000.0,3847,False,False,False,10.0,New York
1955,964000.0,1055,False,False,False,0.0,New York
87975,612000.0,2646,False,False,False,0.0,New York
60255,793000.0,2065,False,False,False,0.0,New York
19474,548000.0,3735,False,False,False,20.0,New York
5994,1031000.0,1676,False,False,False,10.0,New York
1731,738000.0,4876,False,False,False,0.0,New York
70079,679000.0,4920,False,False,False,0.0,New York
6124,1044000.0,881,False,False,False,10.0,New York
3364,1140000.0,2962,False,False,False,10.0,New York
40404,782000.0,852,False,False,False,30.0,New York
84639,626000.0,1208,False,False,False,10.0,New York
54331,827000.0,2338,False,False,False,10.0,New York
48864,1008000.0,820,False,False,False,20.0,New York
89335,1137000.0,2516,False,False,False,0.0,New York
10505,933000.0,876,False,False,False,0.0,New York
11969,921000.0,1814,False,False,False,0.0,New York
44203,543000.0,2782,False,False,False,20.0,New York
3233,648000.0,3226,False,False,False,0.0,New York
6802,989000.0,3718,False,False,False,0.0,New York
7530,883000.0,3793,False,False,False,0.0,New York
3823,894000.0,3786,False,False,False,0.0,New York
52709,1075000.0,1477,False,False,False,0.0,New York
24534,1014000.0,4852,False,False,False,20.0,New York
51182,1080000.0,3955,False,False,False,0.0,New York
87100,950000.0,4634,False,False,False,0.0,New York
2426,1042000.0,2852,False,False,False,10.0,New York
80023,888000.0,1625,False,False,False,0.0,New York
1702,769000.0,2416,False,False,False,0.0,New York
77182,1217000.0,3362,False,False,False,0.0,New York
5109,673000.0,1367,False,False,False,0.0,New York
2170,1182000.0,802,False,False,False,0.0,New York
6560,630000.0,3937,False,False,False,0.0,New York
4922,1019000.0,3237,False,False,False,10.0,New York
37865,853000.0,4510,False,False,False,0.0,New York
26684,557000.0,2028,False,False,False,10.0,New York
73537,553000.0,1805,False,False,False,0.0,New York
3511,977000.0,3256,False,False,False,0.0,New York
57770,1050000.0,2453,False,False,False,0.0,New York
4860,662000.0,2528,False,False,False,10.0,New York
1457,1259000.0,4964,False,False,False,10.0,New York
6495,946000.0,4310,False,False,False,10.0,New York
49619,679000.0,4502,False,False,False,10.0,New York
3565,971000.0,2544,False,False,False,0.0,New York
76231,709000.0,4418,False,False,False,0.0,New York
7337,721000.0,2338,False,False,False,0.0,New York
32733,784000.0,3650,False,False,False,0.0,New York
22004,1084000.0,1151,False,False,False,10.0,New York
46986,859000.0,2474,False,False,False,10.0,New York
91037,591000.0,1068,False,False,False,0.0,New York
8071,563000.0,4869,False,False,False,0.0,New York
87598,717000.0,1430,False,False,False,0.0,New York
61274,1251000.0,4275,False,False,False,10.0,New York
97480,1196000.0,975,False,False,False,10.0,New York
65114,878000.0,1542,False,False,False,10.0,New York
3434,884000.0,1757,False,False,False,20.0,New York
4401,893000.0,852,False,False,False,20.0,New York
53141,959000.0,3453,False,False,False,10.0,New York
37614,775000.0,4439,False,False,False,10.0,New York
7028,988000.0,2708,False,False,False,0.0,New York
18208,1036000.0,833,False,False,False,0.0,New York
2411,958000.0,4716,False,False,False,10.0,New York
6355,948000.0,3543,False,False,False,0.0,New York
62561,839000.0,4528,False,False,False,0.0,New York
18794,1126000.0,4616,False,False,False,10.0,New York
7709,1200000.0,2359,False,False,False,0.0,New York
9907,717000.0,3588,False,False,False,0.0,New York
35514,1043000.0,4524,False,False,False,10.0,New York
36524,919000.0,4780,False,False,False,10.0,New York
99903,651000.0,3172,False,False,False,0.0,New York
55261,868000.0,1282,False,False,False,0.0,New York
66843,1196000.0,3093,False,False,False,10.0,New York
9191,845000.0,2366,False,False,False,0.0,New York
8613,803000.0,3999,False,False,False,20.0,New York
36646,1175000.0,1924,False,False,False,10.0,New York
564,810000.0,1282,False,False,False,10.0,New York
34865,577000.0,3224,False,False,False,10.0,New York
88870,1060000.0,2223,False,False,False,0.0,New York
20573,1087000.0,3187,False,False,False,0.0,New York
2930,1027000.0,3716,False,False,False,0.0,New York
18546,1027000.0,1876,False,False,False,10.0,New York
5757,1240000.0,860,False,False,False,0.0,New York
46574,868000.0,2937,False,False,False,20.0,New York
56188,926000.0,3515,False,False,False,0.0,New York
9035,937000.0,4722,False,False,False,0.0,New York
28952,1071000.0,2052,False,False,False,0.0,New York
1147,622000.0,4790,False,False,False,10.0,New York
62485,694000.0,2567,False,False,False,10.0,New York
8328,803000.0,2713,False,False,False,0.0,New York
41724,1252000.0,4226,False,False,False,20.0,New York
32738,828000.0,2915,False,False,False,0.0,New York
29816,948000.0,4374,False,False,False,0.0,New York
72351,920000.0,4598,False,False,False,0.0,New York
93164,1074000.0,4826,False,False,False,10.0,New York
33055,675000.0,3364,False,False,False,0.0,New York
49598,836000.0,4109,False,False,False,10.0,New York
9824,1242000.0,3434,False,False,False,10.0,New York
83825,615000.0,3753,False,False,False,0.0,New York
7287,743000.0,1634,False,False,False,0.0,New York
67,1185000.0,3268,False,False,False,0.0,New York
17719,547000.0,973,False,False,False,0.0,New York
3950,772000.0,2623,False,False,False,0.0,New York
93264,1167000.0,1993,False,False,False,10.0,New York
30208,626000.0,3105,False,False,False,0.0,New York
8460,1120000.0,4025,False,False,False,10.0,New York
30746,1114000.0,3371,False,False,False,10.0,New York
8453,920000.0,3144,False,False,False,10.0,New York
29806,855000.0,2842,False,False,False,0.0,New York
88117,567000.0,3453,False,False,False,0.0,New York
10737,893000.0,4010,False,False,False,0.0,New York
6445,1160000.0,2195,False,False,False,20.0,New York
42568,963000.0,3163,False,False,False,10.0,New York
340,929000.0,3748,False,False,False,10.0,New York
3916,908000.0,4691,False,False,False,0.0,New York
6230,1229000.0,4795,False,False,False,0.0,New York
67586,624000.0,1992,False,False,False,0.0,New York
31841,765000.0,4791,False,False,False,10.0,New York
26718,1111000.0,2813,False,False,False,0.0,New York
16372,1236000.0,3796,False,False,False,0.0,New York
54009,800000.0,1706,False,False,False,10.0,New York
58481,1001000.0,1635,False,False,False,10.0,New York
60119,630000.0,3338,False,False,False,0.0,New York
1329,953000.0,2871,False,False,False,20.0,New York
91788,990000.0,3938,False,False,False,0.0,New York
24024,1078000.0,3516,False,False,False,20.0,New York
9643,809000.0,4607,False,False,False,10.0,New York
9659,700000.0,848,False,False,False,0.0,New York
44632,844000.0,821,False,False,False,20.0,New York
4672,954000.0,1848,False,False,False,10.0,New York
64279,1165000.0,1360,False,False,False,10.0,New York
91967,714000.0,3939,False,False,False,0.0,New York
8527,1177000.0,1187,False,False,False,0.0,New York
35949,1190000.0,1083,False,False,False,10.0,New York
13456,822000.0,3503,False,False,False,30.0,New York
43127,1001000.0,3390,False,False,False,10.0,New York
8010,1011000.0,4764,False,False,False,0.0,New York
3560,1247000.0,995,False,False,False,0.0,New York
5566,951000.0,2831,False,False,False,0.0,New York
4574,735000.0,1233,False,False,False,20.0,New York
58141,667000.0,3920,False,False,False,10.0,New York
24826,1255000.0,3757,False,False,False,10.0,New York
97853,624000.0,2477,False,False,False,0.0,New York
83970,671000.0,1628,False,False,False,0.0,New York
24125,1249000.0,3804,False,False,False,10.0,New York
5434,800000.0,3149,False,False,False,20.0,New York
4288,1249000.0,2499,False,False,False,10.0,New York
48095,1171000.0,4566,False,False,False,10.0,New York
851,724000.0,2453,False,False,False,0.0,New York
78021,766000.0,1857,False,False,False,0.0,New York
53317,1187000.0,1796,False,False,False,0.0,New York
96423,561000.0,923,False,False,False,10.0,New York
72826,669000.0,3112,False,False,False,0.0,New York
6326,786000.0,4684,False,False,False,0.0,New York
48297,792000.0,3900,False,False,False,10.0,New York
3737,1110000.0,1115,False,False,False,0.0,New York
58138,1141000.0,2786,False,False,False,20.0,New York
4661,568000.0,2852,False,False,False,10.0,New York
63304,726000.0,856,False,False,False,10.0,New York
6397,710000.0,4534,False,False,False,0.0,New York
3821,1231000.0,1445,False,False,False,0.0,New York
56781,789000.0,1758,False,False,False,0.0,New York
1423,833000.0,1580,False,False,False,10.0,New York
3016,707000.0,4518,False,False,False,0.0,New York
8898,1216000.0,3063,False,False,False,0.0,New York
49434,840000.0,2015,False,False,False,30.0,New York
17371,984000.0,887,False,False,False,0.0,New York
5117,721000.0,4480,False,False,False,0.0,New York
98270,1163000.0,3969,False,False,False,0.0,New York
13971,700000.0,4292,False,False,False,20.0,New York
3243,1256000.0,4662,False,False,False,10.0,New York
2402,1194000.0,3110,False,False,False,10.0,New York
8057,1210000.0,1898,False,False,False,0.0,New York
17804,1224000.0,4743,False,False,False,10.0,New York
33163,662000.0,1944,False,False,False,0.0,New York
43083,1059000.0,2467,False,False,False,10.0,New York
61364,878000.0,2938,False,False,False,30.0,New York
40606,553000.0,2593,False,False,False,10.0,New York
3054,999000.0,3320,False,False,False,10.0,New York
8661,732000.0,1042,False,False,False,0.0,New York
8771,1135000.0,4780,False,False,False,0.0,New York
8633,591000.0,1372,False,False,False,0.0,New York
9981,1033000.0,3851,False,False,False,0.0,New York
94479,1190000.0,1445,False,False,False,20.0,New York
68082,1257000.0,4007,False,False,False,0.0,New York
35183,1005000.0,978,False,False,False,0.0,New York
2844,690000.0,3596,False,False,False,20.0,New York
1190,1038000.0,4598,False,False,False,0.0,New York
68714,954000.0,3764,False,False,False,10.0,New York
5304,634000.0,1757,False,False,False,10.0,New York
53249,968000.0,3787,False,False,False,10.0,New York
6061,1244000.0,4165,False,False,False,0.0,New York
8963,897000.0,1905,False,False,False,0.0,New York
2141,1088000.0,1257,False,False,False,10.0,New York
73981,1170000.0,4593,False,False,False,0.0,New York
67153,829000.0,2307,False,False,False,0.0,New York
30373,932000.0,3022,False,False,False,0.0,New York
31195,1039000.0,3111,False,False,False,0.0,New York
4057,826000.0,3948,False,False,False,10.0,New York
2019,712000.0,3808,False,False,False,0.0,New York
5792,638000.0,1805,False,False,False,0.0,New York
50575,698000.0,1988,False,False,False,0.0,New York
40113,870000.0,985,False,False,False,30.0,New York
5652,782000.0,1841,False,False,False,0.0,New York
64391,617000.0,2877,False,False,False,10.0,New York
3231,804000.0,816,False,False,False,0.0,New York
6256,933000.0,2678,False,False,False,0.0,New York
17569,1129000.0,3550,False,False,False,0.0,New York
3474,913000.0,4298,False,False,False,20.0,New York
98761,1130000.0,4201,False,False,False,0.0,New York
4797,773000.0,1644,False,False,False,10.0,New York
97129,1005000.0,1373,False,False,False,0.0,New York
2630,970000.0,4305,False,False,False,0.0,New York
3257,779000.0,2975,False,False,False,0.0,New York
27232,955000.0,3581,False,False,False,0.0,New York
11148,543000.0,1792,False,False,False,10.0,New York
7912,1138000.0,2503,False,False,False,0.0,New York
71529,909000.0,3046,False,False,False,0.0,New York
620,1039000.0,4694,False,False,False,0.0,New York
39189,601000.0,2637,False,False,False,0.0,New York
9578,913000.0,1561,False,False,False,0.0,New York
9950,702000.0,1304,False,False,False,0.0,New York
22208,956000.0,1812,False,False,False,0.0,New York
85615,1223000.0,4788,False,False,False,0.0,New York
90310,1193000.0,4238,False,False,False,0.0,New York
93364,1098000.0,4148,False,False,False,10.0,New York
37389,782000.0,1919,False,False,False,0.0,New York
3845,716000.0,4900,False,False,False,10.0,New York
8096,744000.0,4483,False,False,False,0.0,New York
3640,564000.0,4845,False,False,False,10.0,New York
86696,866000.0,1155,False,False,False,0.0,New York
6411,934000.0,2115,False,False,False,10.0,New York
9285,915000.0,2344,False,False,False,0.0,New York
69725,1233000.0,1685,False,False,False,0.0,New York
4474,1197000.0,2699,False,False,False,30.0,New York
534,1217000.0,3682,False,False,False,10.0,New York
7058,749000.0,990,False,False,False,0.0,New York
15139,1006000.0,1791,False,False,False,20.0,New York
3961,1210000.0,2640,False,False,False,0.0,New York
2621,1112000.0,1319,False,False,False,0.0,New York
88187,636000.0,2909,False,False,False,0.0,New York
4437,931000.0,4852,False,False,False,20.0,New York
48024,1014000.0,4515,False,False,False,20.0,New York
3978,1034000.0,4026,False,False,False,0.0,New York
9816,685000.0,4595,False,False,False,0.0,New York
54587,1117000.0,3007,False,False,False,10.0,New York
30711,787000.0,3259,False,False,False,0.0,New York
4525,1233000.0,4138,False,False,False,10.0,New York
3475,1228000.0,4429,False,False,False,10.0,New York
6784,694000.0,2241,False,False,False,10.0,New York
94987,736000.0,2443,False,False,False,10.0,New York
13386,1210000.0,4488,False,False,False,20.0,New York
62366,1098000.0,1574,False,False,False,0.0,New York
49251,737000.0,2611,False,False,False,10.0,New York
97224,1168000.0,4065,False,False,False,10.0,New York
91636,1233000.0,1559,False,False,False,0.0,New York
7729,1149000.0,2776,False,False,False,0.0,New York
96612,994000.0,4279,False,False,False,0.0,New York
8074,1161000.0,3911,False,False,False,10.0,New York
10767,994000.0,2986,False,False,False,0.0,New York
4129,1218000.0,4761,False,False,False,10.0,New York
93299,983000.0,3412,False,False,False,0.0,New York
8436,1016000.0,2894,False,False,False,10.0,New York
2682,886000.0,2083,False,False,False,0.0,New York
66519,917000.0,3322,False,False,False,0.0,New York
44654,844000.0,3673,False,False,False,30.0,New York
5889,1170000.0,2635,False,False,False,0.0,New York
56376,574000.0,3965,False,False,False,0.0,New York
74701,654000.0,1352,False,False,False,10.0,New York
78636,1064000.0,1594,False,False,False,0.0,New York
9239,972000.0,3323,False,False,False,0.0,New York
42423,749000.0,4090,False,False,False,20.0,New York
93743,826000.0,2756,False,False,False,10.0,New York
71993,689000.0,3810,False,False,False,0.0,New York
477,1218000.0,982,False,False,False,10.0,New York
70463,968000.0,1688,False,False,False,10.0,New York
9217,853000.0,3263,False,False,False,0.0,New York
53227,1109000.0,1320,False,False,False,0.0,New York
14365,958000.0,3062,False,False,False,10.0,New York
7069,733000.0,1324,False,False,False,0.0,New York
4737,1222000.0,3350,False,False,False,10.0,New York
3623,1225000.0,1735,False,False,False,0.0,New York
72793,966000.0,1439,False,False,False,0.0,New York
66419,1043000.0,4949,False,False,False,10.0,New York
91742,1102000.0,3721,False,False,False,10.0,New York
99599,1236000.0,2991,False,False,False,0.0,New York
1644,620000.0,2977,False,False,False,20.0,New York
18553,546000.0,4969,False,False,False,0.0,New York
5662,1031000.0,4295,False,False,False,0.0,New York
1565,804000.0,1562,False,False,False,0.0,New York
6006,1046000.0,3392,False,False,False,0.0,New York
78716,913000.0,2284,False,False,False,0.0,New York
5797,520000.0,1783,False,False,False,0.0,Los Angeles
9833,1002000.0,1042,False,False,False,0.0,Los Angeles
6856,610000.0,2725,False,False,False,0.0,Los Angeles
2827,653000.0,2050,False,False,False,0.0,Los Angeles
6771,533000.0,4614,False,False,False,0.0,Los Angeles
7647,886000.0,1596,False,False,False,10.0,Los Angeles
9228,933000.0,2665,False,False,False,0.0,Los Angeles
1685,789000.0,4841,False,False,False,0.0,Los Angeles
9105,582000.0,1658,False,False,False,0.0,Los Angeles
30456,734000.0,4472,False,False,False,10.0,Los Angeles
5277,709000.0,4159,False,False,False,0.0,Los Angeles
2609,639000.0,2067,False,False,False,0.0,Los Angeles
9156,725000.0,2403,False,False,False,0.0,Los Angeles
6582,911000.0,3486,False,False,False,0.0,Los Angeles
3352,967000.0,3914,False,False,False,0.0,Los Angeles
9762,872000.0,3806,False,False,False,0.0,Los Angeles
9529,1008000.0,1723,False,False,False,0.0,Los Angeles
5700,675000.0,3786,False,False,False,0.0,Los Angeles
7302,747000.0,4464,False,False,False,0.0,Los Angeles
40089,1142000.0,1240,False,False,False,10.0,Los Angeles
6445,677000.0,889,False,False,False,20.0,Los Angeles
1156,510000.0,3665,False,False,False,0.0,Los Angeles
57056,555000.0,4259,False,False,False,0.0,Los Angeles
8310,551000.0,2971,False,False,False,0.0,Los Angeles
86734,696000.0,3842,False,False,False,10.0,Los Angeles
71881,1165000.0,4941,False,False,False,0.0,Los Angeles
7551,783000.0,4666,False,False,False,0.0,Los Angeles
4486,734000.0,927,False,False,False,20.0,Los Angeles
7988,636000.0,1887,False,False,False,0.0,Los Angeles
9161,576000.0,4438,False,False,False,0.0,Los Angeles
1959,767000.0,3543,False,False,False,0.0,Los Angeles
2935,1092000.0,2131,False,False,False,0.0,Los Angeles
6043,512000.0,2414,False,False,False,10.0,Los Angeles
8280,741000.0,4223,False,False,False,0.0,Los Angeles
4899,675000.0,4263,False,False,False,10.0,Los Angeles
6184,1030000.0,4416,False,False,False,10.0,Los Angeles
3332,1112000.0,3525,False,False,False,0.0,Los Angeles
6964,924000.0,4585,False,False,False,10.0,Los Angeles
4703,1155000.0,2282,False,False,False,10.0,Los Angeles
3109,685000.0,1543,False,False,False,0.0,Los Angeles
7599,1177000.0,3562,False,False,False,0.0,Los Angeles
9026,1075000.0,1602,False,False,False,0.0,Los Angeles
3998,1055000.0,2646,False,False,False,0.0,Los Angeles
1993,752000.0,1713,False,False,False,0.0,Los Angeles
9392,802000.0,1544,False,False,False,0.0,Los Angeles
825,704000.0,2005,False,False,False,0.0,Los Angeles
4698,679000.0,3461,False,False,False,10.0,Los Angeles
7303,750000.0,2747,False,False,False,0.0,Los Angeles
8724,848000.0,813,False,False,False,10.0,Los Angeles
8684,1143000.0,1962,False,False,False,10.0,Los Angeles
8916,1176000.0,2363,False,False,False,0.0,Los Angeles
4065,965000.0,3176,False,False,False,10.0,Los Angeles
8058,861000.0,2145,False,False,False,0.0,Los Angeles
7213,692000.0,4197,False,False,False,20.0,Los Angeles
648,1134000.0,4290,False,False,False,10.0,Los Angeles
7994,909000.0,3871,False,False,False,10.0,Los Angeles
5494,577000.0,4439,False,False,False,20.0,Los Angeles
1675,914000.0,4099,False,False,False,0.0,Los Angeles
9641,521000.0,869,False,False,False,10.0,Los Angeles
7749,734000.0,3904,False,False,False,10.0,Los Angeles
9726,1006000.0,3678,False,False,False,0.0,Los Angeles
5206,928000.0,3947,False,False,False,0.0,Los Angeles
6678,805000.0,4684,False,False,False,0.0,Los Angeles
6801,608000.0,3077,False,False,False,0.0,Los Angeles
8330,891000.0,2319,False,False,False,0.0,Los Angeles
4092,740000.0,1460,False,False,False,10.0,Los Angeles
4233,698000.0,2909,False,False,False,10.0,Los Angeles
46056,1138000.0,3729,False,False,False,10.0,Los Angeles
8605,1023000.0,3316,False,False,False,0.0,Los Angeles
7342,605000.0,2369,False,False,False,10.0,Los Angeles
6373,528000.0,2160,False,False,False,0.0,Los Angeles
54581,1141000.0,4320,False,False,False,10.0,Los Angeles
7908,1110000.0,1833,False,False,False,0.0,Los Angeles
3504,950000.0,3741,False,False,False,10.0,Los Angeles
2697,1117000.0,1229,False,False,False,0.0,Los Angeles
5343,855000.0,3565,False,False,False,10.0,Los Angeles
8201,893000.0,2142,False,False,False,0.0,Los Angeles
7877,962000.0,1010,False,False,False,0.0,Los Angeles
5578,574000.0,3138,False,False,False,0.0,Los Angeles
2589,525000.0,1935,False,False,False,0.0,Los Angeles
1100,917000.0,1321,False,False,False,0.0,Los Angeles
2735,1060000.0,3881,False,False,False,0.0,Los Angeles
8865,613000.0,2360,False,False,False,0.0,Los Angeles
978,593000.0,3203,False,False,False,0.0,Los Angeles
6826,704000.0,2128,False,False,False,0.0,Los Angeles
7881,1006000.0,1302,False,False,False,0.0,Los Angeles
8923,774000.0,3329,False,False,False,0.0,Los Angeles
1290,1022000.0,2414,False,False,False,0.0,Los Angeles
5373,996000.0,3323,False,False,False,0.0,Los Angeles
4810,599000.0,4543,False,False,False,10.0,Los Angeles
3970,542000.0,1475,False,False,False,0.0,Los Angeles
5799,986000.0,1912,False,False,False,0.0,Los Angeles
2947,1124000.0,2876,False,False,False,10.0,Los Angeles
3073,1101000.0,1877,False,False,False,0.0,Los Angeles
8439,982000.0,2913,False,False,False,10.0,Los Angeles
8370,580000.0,2417,False,False,False,0.0,Los Angeles
3554,861000.0,2463,False,False,False,10.0,Los Angeles
1640,547000.0,4094,False,False,False,10.0,Los Angeles
6818,1189000.0,3063,False,False,False,0.0,Los Angeles
1769,700000.0,3348,False,False,False,0.0,Los Angeles
2537,520000.0,3672,False,False,False,0.0,Los Angeles
743,540000.0,4431,False,False,False,10.0,Los Angeles
829,669000.0,3202,False,False,False,0.0,Los Angeles
6411,998000.0,2681,False,False,False,10.0,Los Angeles
6261,795000.0,1957,False,False,False,0.0,Los Angeles
2657,626000.0,1442,False,False,False,0.0,Los Angeles
8733,766000.0,1077,False,False,False,0.0,Los Angeles
1062,789000.0,1507,False,False,False,0.0,Los Angeles
7351,977000.0,3745,False,False,False,0.0,Los Angeles
802,975000.0,1919,False,False,False,0.0,Los Angeles
8821,1056000.0,1002,False,False,False,0.0,Los Angeles
66303,603000.0,920,False,False,False,0.0,Los Angeles
5653,557000.0,3817,False,False,False,0.0,Los Angeles
2310,1084000.0,4066,False,False,False,0.0,Los Angeles
2999,765000.0,1157,False,False,False,0.0,Los Angeles
6308,976000.0,1503,False,False,False,0.0,Los Angeles
6171,676000.0,1797,False,False,False,0.0,Los Angeles
2715,738000.0,4187,False,False,False,0.0,Los Angeles
4474,877000.0,1669,False,False,False,30.0,Los Angeles
4551,1006000.0,2555,False,False,False,10.0,Los Angeles
18797,966000.0,4033,False,False,False,0.0,Los Angeles
21633,883000.0,4928,False,False,False,0.0,Los Angeles
5161,1073000.0,3612,False,False,False,0.0,Los Angeles
1116,970000.0,1854,False,False,False,0.0,Los Angeles
7987,613000.0,1536,False,False,False,0.0,Los Angeles
3120,835000.0,2186,False,False,False,0.0,Los Angeles
2425,1061000.0,2748,False,False,False,10.0,Los Angeles
8473,1175000.0,2517,False,False,False,10.0,Los Angeles
7389,1171000.0,4462,False,False,False,0.0,Los Angeles
8524,688000.0,1304,False,False,False,10.0,Los Angeles
5738,1188000.0,3011,False,False,False,0.0,Los Angeles
9666,1161000.0,3905,False,False,False,40.0,Los Angeles
45549,657000.0,2710,False,False,False,20.0,Los Angeles
3645,906000.0,3038,False,False,False,10.0,Los Angeles
7390,699000.0,4539,False,False,False,0.0,Los Angeles
6498,604000.0,4193,False,False,False,10.0,Los Angeles
9393,1162000.0,1582,False,False,False,0.0,Los Angeles
5257,1164000.0,3389,False,False,False,0.0,Los Angeles
3065,1122000.0,3843,False,False,False,0.0,Los Angeles
1089,881000.0,4796,False,False,False,0.0,Los Angeles
9000,668000.0,2270,False,False,False,0.0,Los Angeles
9423,819000.0,2469,False,False,False,10.0,Los Angeles
58135,674000.0,4683,False,False,False,20.0,Los Angeles
9940,554000.0,4050,False,False,False,10.0,Los Angeles
3300,552000.0,3948,False,False,False,0.0,Los Angeles
4334,1060000.0,3012,False,False,False,20.0,Los Angeles
7670,630000.0,3597,False,False,False,0.0,Los Angeles
9261,1110000.0,3364,False,False,False,0.0,Los Angeles
3088,621000.0,3350,False,False,False,0.0,Los Angeles
1628,511000.0,1510,False,False,False,0.0,Los Angeles
254,926000.0,2125,False,False,False,10.0,Los Angeles
4670,813000.0,4357,False,False,False,10.0,Los Angeles
7189,970000.0,4496,False,False,False,0.0,Los Angeles
9366,878000.0,2692,False,False,False,0.0,Los Angeles
71,684000.0,4061,False,False,False,0.0,Los Angeles
6778,685000.0,4063,False,False,False,0.0,Los Angeles
8144,650000.0,3566,False,False,False,20.0,Los Angeles
9090,969000.0,4275,False,False,False,0.0,Los Angeles
8798,536000.0,3097,False,False,False,0.0,Los Angeles
9526,1086000.0,1006,False,False,False,0.0,Los Angeles
4845,802000.0,3103,False,False,False,20.0,Los Angeles
8062,683000.0,4510,False,False,False,0.0,Los Angeles
9471,779000.0,2994,False,False,False,10.0,Los Angeles
315,930000.0,4818,False,False,False,0.0,Los Angeles
143,809000.0,1137,False,False,False,10.0,Los Angeles
5706,1095000.0,1781,False,False,False,0.0,Los Angeles
7067,1021000.0,4748,False,False,False,0.0,Los Angeles
2667,1012000.0,4191,False,False,False,0.0,Los Angeles
2471,971000.0,2069,False,False,False,10.0,Los Angeles
4699,986000.0,2505,False,False,False,10.0,Los Angeles
5977,861000.0,3227,False,False,False,0.0,Los Angeles
5391,1081000.0,3731,False,False,False,0.0,Los Angeles
2740,530000.0,3946,False,False,False,10.0,Los Angeles
8598,604000.0,983,False,False,False,0.0,Los Angeles
1233,990000.0,2887,False,False,False,0.0,Los Angeles
261,1027000.0,2554,False,False,False,0.0,Los Angeles
1177,922000.0,4358,False,False,False,0.0,Los Angeles
5581,681000.0,1426,False,False,False,0.0,Los Angeles
1494,918000.0,4608,False,False,False,20.0,Los Angeles
8429,649000.0,3212,False,False,False,10.0,Los Angeles
2673,1103000.0,4261,False,False,False,0.0,Los Angeles
9795,1020000.0,4515,False,False,False,0.0,Los Angeles
2678,1150000.0,3045,False,False,False,0.0,Los Angeles
6461,949000.0,4497,False,False,False,10.0,Los Angeles
6644,783000.0,4039,False,False,False,20.0,Los Angeles
7173,1127000.0,3462,False,False,False,0.0,Los Angeles
8694,812000.0,3030,False,False,False,10.0,Los Angeles
48657,1022000.0,4624,False,False,False,10.0,Los Angeles
6125,1180000.0,3656,False,False,False,0.0,Los Angeles
9069,1067000.0,2846,False,False,False,0.0,Los Angeles
3343,816000.0,4794,False,False,False,10.0,Los Angeles
410,992000.0,4510,False,False,False,10.0,Los Angeles
8339,1164000.0,1596,False,False,False,0.0,Los Angeles
3965,566000.0,2607,False,False,False,0.0,Los Angeles
8137,963000.0,4990,False,False,False,20.0,Los Angeles
3086,870000.0,2565,False,False,False,0.0,Los Angeles
7201,678000.0,4838,False,False,False,0.0,Los Angeles
300,744000.0,1233,False,False,False,0.0,Los Angeles
4315,1175000.0,4050,False,False,False,10.0,Los Angeles
7239,586000.0,1624,False,False,False,0.0,Los Angeles
5772,727000.0,1095,False,False,False,0.0,Los Angeles
48279,1075000.0,3194,False,False,False,10.0,Los Angeles
4072,989000.0,2367,False,False,False,10.0,Los Angeles
1865,754000.0,4080,False,False,False,0.0,Los Angeles
7237,964000.0,2800,False,False,False,0.0,Los Angeles
8661,763000.0,1602,False,False,False,0.0,Los Angeles
6550,934000.0,1466,False,False,False,0.0,Los Angeles
8863,962000.0,3054,False,False,False,0.0,Los Angeles
9350,1053000.0,4062,False,False,False,0.0,Los Angeles
4049,950000.0,2000,False,False,False,20.0,Los Angeles
4638,608000.0,4071,False,False,False,10.0,Los Angeles
1204,1090000.0,4986,False,False,False,10.0,Los Angeles
3360,937000.0,1181,False,False,False,0.0,Los Angeles
7595,795000.0,1654,False,False,False,0.0,Los Angeles
5397,763000.0,1169,False,False,False,0.0,Los Angeles
5315,823000.0,3164,False,False,False,0.0,Los Angeles
8944,821000.0,4075,False,False,False,20.0,Los Angeles
5336,1123000.0,1182,False,False,False,0.0,Los Angeles
5087,1169000.0,4517,False,False,False,0.0,Los Angeles
527,851000.0,4447,False,False,False,0.0,Los Angeles
6693,1180000.0,4812,False,False,False,0.0,Los Angeles
9204,655000.0,1772,False,False,False,10.0,Los Angeles
5609,1033000.0,2524,False,False,False,0.0,Los Angeles
1622,991000.0,3352,False,False,False,0.0,Los Angeles
1560,771000.0,2105,False,False,False,0.0,Los Angeles
3311,698000.0,1349,False,False,False,0.0,Los Angeles
3919,1188000.0,2247,False,False,False,0.0,Los Angeles
1114,1030000.0,1250,False,False,False,10.0,Los Angeles
2699,1142000.0,2867,False,False,False,0.0,Los Angeles
3608,828000.0,4537,False,False,False,0.0,Los Angeles
1668,592000.0,2250,False,False,False,0.0,Los Angeles
61991,1143000.0,3879,False,False,False,0.0,Los Angeles
5297,1184000.0,1844,False,False,False,0.0,Los Angeles
8965,1144000.0,1752,False,False,False,0.0,Los Angeles
2775,968000.0,4680,False,False,False,0.0,Los Angeles
456,532000.0,1411,False,False,False,10.0,Los Angeles
4914,702000.0,4123,False,False,False,20.0,Los Angeles
957,834000.0,3499,False,False,False,0.0,Los Angeles
48311,747000.0,1140,False,False,False,10.0,Los Angeles
4210,1033000.0,4911,False,False,False,10.0,Los Angeles
1174,671000.0,4002,False,False,False,10.0,Los Angeles
1732,1173000.0,1018,False,False,False,0.0,Los Angeles
