storyline_id,storyline_type,participants,n_participants,duration_weeks,character_quality_x,plot_quality_x,promo_quality_x,booking_quality,narrative_quality_yu,star_power_x,engagement,year,narrative_quality_yu_enhanced,character_quality_y,star_power_y,character_complexity,character_authenticity,ensemble_size,arc_length,booking_patience,plot_quality_y,archetype_quality,conflict_intensity,narrative_stakes,promo_quality_y,verbal_charisma,emotional_delivery,mic_skills,historical_callback,meta_awareness,kayfabe_breaking
STORY_0056,authority_figure,"Stone Cold Steve Austin, Shawn Michaels",2,16,0.92,0.5387893363233413,0.7077879709605389,0.0444444444444444,0.6509215949396098,0.92,3834796,2023,0.6916366795731046,0.92,0.92,0.9824057615274344,0.8976636390022078,0.4,0.4444444444444444,0.35555555555555557,0.5387893363233413,0.65,0.507028311405027,0.5926682699556755,0.7077879709605389,0.7060262370072051,0.645756233807868,0.706907103983872,0.3299796417552737,0.4271730856712884,0.34178536410306015
STORY_0057,david_vs_goliath,"Shawn Michaels, Kenny Omega, The Undertaker, Bret Hart",4,8,0.8775,0.9441186483321092,0.8097107675887344,0.0222222222222222,0.7523051489341075,0.8775,2493386,2016,0.7570976502973327,0.8775,0.8775,0.9131551432537691,0.817911531760758,0.8,0.2222222222222222,0.17777777777777778,0.9441186483321092,0.88,0.9256686224112506,1.0,0.8097107675887344,0.8631013597190832,0.6959248342059313,0.8364060636539088,0.4334034966787895,0.7063898265340361,0.24856686301746342
STORY_0058,underdog_rise,"John Cena, Bret Hart, The Rock",3,16,0.8833333333333333,0.7922888668759934,0.9545811474820984,0.0444444444444444,0.7489884462154182,0.8833333333333333,4323834,2017,0.8055472605093431,0.8833333333333333,0.8833333333333333,0.8117303290667863,0.7761378758961534,0.6,0.4444444444444444,0.35555555555555557,0.7922888668759934,0.85,0.7266776909444017,0.8715177535635928,0.9545811474820984,0.992390904412282,0.9728429513080982,0.9734860259471902,0.715229080152916,0.887615436793731,0.23888747721764733
STORY_0059,legacy_fulfillment,"Shawn Michaels, Hulk Hogan, Sasha Banks, Bret Hart",4,16,0.87,0.7596218879060849,0.6422607171137907,0.0444444444444444,0.6730242820659461,0.87,2579377,2018,0.6963055559457054,0.87,0.87,0.828247184577151,0.7845235688132396,0.8,0.4444444444444444,0.35555555555555557,0.7596218879060849,0.86,0.7034863620577986,0.8355840766966934,0.6422607171137907,0.6126430617420511,0.5979374951040947,0.6274518894279209,0.5735867210745019,0.4937559742210727,0.5722658006250245
STORY_0060,monster_vs_hero,"Sasha Banks, Shawn Michaels",2,4,0.88,0.7277847440322731,0.7142488569040895,0.0111111111111111,0.6784626240555529,0.88,3820476,2019,0.6937547283581272,0.88,0.88,0.9674560207123077,0.8172361010670912,0.4,0.1111111111111111,0.08888888888888889,0.7277847440322731,0.73,0.6977591676522821,0.8005632184355005,0.7142488569040895,0.7247639627404644,0.6422395942066429,0.719506409822277,0.39363254148290044,0.6219285683725635,0.5501712609871554
STORY_0061,faction_warfare,"Seth Rollins, Shawn Michaels",2,4,0.865,0.6918675027544285,0.7160586386568011,0.0111111111111111,0.6638452700866342,0.865,1733293,2020,0.6593302983949907,0.865,0.865,0.7821463614804505,0.8233483448343815,0.4,0.1111111111111111,0.08888888888888889,0.6918675027544285,0.78,0.5912005058882656,0.7610542530298715,0.7160586386568011,0.724909056464639,0.7032235829314114,0.72048384756072,0.3007611597800752,0.5970135794218622,0.5927800867694458
STORY_0062,david_vs_goliath,"Seth Rollins, Hulk Hogan",2,4,0.87,0.8171987990420616,0.7046626517742219,0.0111111111111111,0.6948988967820265,0.87,3921961,2021,0.7021566673808409,0.87,0.87,0.8565266432296601,0.7544749402695009,0.4,0.1111111111111111,0.08888888888888889,0.8171987990420616,0.88,0.7129701898205667,0.8989186789462679,0.7046626517742219,0.6944966756253468,0.6128275277615312,0.6995796636997844,0.35993363225801234,0.8887677150993428,0.12697909863531368
STORY_0063,revenge,"Sasha Banks, Bret Hart, Seth Rollins, Kenny Omega",4,4,0.8474999999999999,0.6212887327274892,0.9537737196413186,0.0111111111111111,0.6867435937768027,0.8474999999999999,3191258,2022,0.6894322250649807,0.8474999999999999,0.8474999999999999,0.7933594597256414,0.8308377914578088,0.8,0.1111111111111111,0.08888888888888889,0.6212887327274892,0.75,0.5806322444468262,0.6834176060002382,0.9537737196413186,0.8805541825983884,0.9430261780903444,0.9171639511198535,0.3976454253136246,0.4384165361874933,0.4292191430734089
STORY_0064,revenge,"John Cena, Roman Reigns, Stone Cold Steve Austin",3,16,0.8933333333333332,0.6963489409630901,0.649496165028068,0.0444444444444444,0.6679864682463861,0.8933333333333332,2723130,2023,0.710002921264802,0.8933333333333332,0.8933333333333332,0.817926620955174,0.7750575342652969,0.6,0.4444444444444444,0.35555555555555557,0.6963489409630901,0.75,0.6269847078892683,0.7659838350593992,0.649496165028068,0.6364843058131305,0.5889623264557089,0.6429902354205992,0.6146184314490286,0.7288380729373076,0.3842460355074515
STORY_0065,monster_vs_hero,"The Rock, Stone Cold Steve Austin",2,8,0.965,0.9070963673040084,0.8254174133919485,0.0222222222222222,0.781190907837725,0.965,3746429,2016,0.8016965907588934,0.965,0.965,0.985642490651559,0.8799801358087802,0.4,0.2222222222222222,0.17777777777777778,0.9070963673040084,0.73,0.880202242488808,0.9978060040344093,0.8254174133919485,0.847979596791359,0.763168657234488,0.8366985050916538,0.631359257244705,0.7863545489979685,0.1907663497140165
STORY_0066,championship_chase,"Seth Rollins, The Undertaker, Becky Lynch, Shawn Michaels",4,24,0.895,0.929641737497658,0.8315477109932274,0.0666666666666666,0.76671997657306,0.895,2955492,2017,0.7870070899924386,0.895,0.895,0.8722174147034489,0.82516557935586,0.8,0.6666666666666666,0.5333333333333333,0.929641737497658,0.82,0.8694172607541931,1.0,0.8315477109932274,0.7545150066208821,0.7639236015073284,0.7930313588070548,0.5732784763286471,0.583559361520709,0.10002507403981573
STORY_0067,championship_chase,"Hulk Hogan, Shawn Michaels",2,8,0.895,0.6638401062304792,0.9265521061190802,0.0222222222222222,0.7126037811147692,0.895,3674727,2018,0.7527592343070861,0.895,0.895,0.9020283758126509,0.8552727358675216,0.4,0.2222222222222222,0.17777777777777778,0.6638401062304792,0.82,0.6172295264751475,0.7302241168535272,0.9265521061190802,0.8695497013584323,0.9528000336797178,0.8980509037387563,0.4551168794551877,0.7664501707720052,0.49773819884055137
STORY_0068,championship_chase,"Daniel Bryan, Roman Reigns",2,8,0.905,0.7110270975835048,0.781768268154068,0.0222222222222222,0.6994437613600232,0.905,3333127,2019,0.7173802437859977,0.905,0.905,0.9706520606524419,0.7735095656489838,0.4,0.2222222222222222,0.17777777777777778,0.7110270975835048,0.82,0.7093006621178319,0.7821298073418553,0.781768268154068,0.8067670613523563,0.7265508684770942,0.7942676647532121,0.37073655585486315,0.6058041284548674,0.294465668556113
STORY_0069,authority_figure,"CM Punk, John Cena, Shawn Michaels, Roman Reigns",4,8,0.885,0.9484249143708836,0.7879255461957243,0.0222222222222222,0.7520246711651991,0.885,3606894,2020,0.7257536505532436,0.885,0.885,0.8678473401128637,0.7987373108799087,0.8,0.2222222222222222,0.17777777777777778,0.9484249143708836,0.65,0.9465249734423244,1.0,0.7879255461957243,0.8571510844834783,0.7082435915922596,0.8225383153396013,0.35241048313567247,0.5853948599264717,0.10287125258789062
STORY_0070,david_vs_goliath,"Hulk Hogan, Becky Lynch",2,16,0.905,0.9041589551380134,0.9579434856286324,0.0444444444444444,0.7862951025768966,0.905,1789128,2021,0.7732774112077111,0.905,0.905,0.9188703272463964,0.7745326932253684,0.4,0.4444444444444444,0.35555555555555557,0.9041589551380134,0.88,0.7776543365485326,0.9945748506518148,0.9579434856286324,0.9216971630048547,0.8269698490087611,0.9398203243167436,0.40596048996656386,0.4505810736701411,0.44372844309239134
STORY_0071,underdog_rise,"The Undertaker, CM Punk",2,16,0.93,0.8368920511516441,0.978696648167802,0.0444444444444444,0.7836290090881382,0.93,2941898,2022,0.8183586872886801,0.93,0.93,0.9669367310873971,0.838499826701921,0.4,0.4444444444444444,0.35555555555555557,0.8368920511516441,0.85,0.8166573951000999,0.9205812562668086,0.978696648167802,0.9524486727008827,0.96190224783696,0.9655726604343424,0.7729947010152014,0.4727072156452312,0.284792480049612
STORY_0072,faction_warfare,"Daniel Bryan, Shawn Michaels, Roman Reigns, The Rock, CM Punk",5,8,0.9200000000000002,0.668912215841542,0.9470870913911318,0.0222222222222222,0.7279788055719453,0.9200000000000002,2274352,2023,0.7564676069311815,0.9200000000000002,0.9200000000000002,0.8723410178910744,0.7832896153762715,1.0,0.2222222222222222,0.17777777777777778,0.668912215841542,0.78,0.6279252246773653,0.7358034374256963,0.9470870913911318,0.9670435320824845,0.94486115943833,0.9570653117368082,0.47937485365985844,0.7637917142195079,0.5720002962602954
STORY_0073,underdog_rise,"Shawn Michaels, CM Punk",2,24,0.905,0.6630981934008677,0.8411703401000827,0.0666666666666666,0.7060086163702335,0.905,2860889,2016,0.7911498127367125,0.905,0.905,0.970193187764076,0.8025944852941187,0.4,0.6666666666666666,0.5333333333333333,0.6630981934008677,0.85,0.6122321756247469,0.7294080127409546,0.8411703401000827,0.8973734482730176,0.7444113416901833,0.8692718941865502,0.6614963408214467,0.6910476505472214,0.4915195419982379
STORY_0074,faction_warfare,"Kenny Omega, Bret Hart, Daniel Bryan, CM Punk, Stone Cold Steve Austin",5,12,0.8959999999999999,0.7344134056812106,0.6354443236629059,0.0333333333333333,0.6740922161528838,0.8959999999999999,3692469,2017,0.7271068920078954,0.8959999999999999,0.8959999999999999,0.8749851360767051,0.8040024461877078,1.0,0.3333333333333333,0.26666666666666666,0.7344134056812106,0.78,0.6545485135520104,0.8078547462493317,0.6354443236629059,0.6523022064119812,0.6107977898144763,0.6438732650374436,0.7751639041462242,0.7418905397091993,0.465949420114001
STORY_0075,revenge,"Seth Rollins, John Cena, Daniel Bryan, Becky Lynch, Kenny Omega",5,4,0.8780000000000001,0.6298520390641776,0.7992743864081994,0.0111111111111111,0.6701845537143511,0.8780000000000001,2138075,2018,0.6853368263402004,0.8780000000000001,0.8780000000000001,0.9256111541417722,0.7822517450101206,1.0,0.1111111111111111,0.08888888888888889,0.6298520390641776,0.75,0.5979608426065236,0.6928372429705955,0.7992743864081994,0.749612544029186,0.7418322190489092,0.7744434652186927,0.30565190658090247,0.6615545294108913,0.5240839548579784
STORY_0076,revenge,"Sasha Banks, Bret Hart, Cody Rhodes, Shawn Michaels",4,8,0.8675,0.5912047007487092,0.817545488677962,0.0222222222222222,0.6616436062561031,0.8675,2703078,2019,0.71054695601281,0.8675,0.8675,0.7991564597920222,0.7756585477236615,0.8,0.2222222222222222,0.17777777777777778,0.5912047007487092,0.75,0.5163001944101926,0.6503251708235802,0.817545488677962,0.8631950703344939,0.8501960489061025,0.840370279506228,0.6078984488309476,0.7514678603784111,0.28212614576561457
STORY_0077,betrayal,"Kenny Omega, CM Punk",2,12,0.89,0.682109114054241,0.783926567955582,0.0333333333333333,0.6883125921046768,0.89,4573475,2020,0.723968431090127,0.89,0.89,0.8702766712328489,0.7690507450400272,0.4,0.3333333333333333,0.26666666666666666,0.682109114054241,0.8,0.6745538484318061,0.7503200254596651,0.783926567955582,0.7823416347410955,0.6751950047327323,0.7831341013483388,0.36791552113184817,0.8274323964390383,0.4025795084856555
STORY_0078,authority_figure,"Cody Rhodes, The Rock",2,16,0.935,0.204635135565261,0.8114048779719121,0.0444444444444444,0.5941064261523644,0.935,2128477,2021,0.719822551053185,0.935,0.935,0.8833030380504119,0.8955886404064285,0.4,0.4444444444444444,0.35555555555555557,0.204635135565261,0.65,0.18585992038242127,0.22509864912178712,0.8114048779719121,0.7444238080806491,0.7665818589868012,0.7779143430262806,0.6085754356678155,0.8979064524924669,0.30201837526844044
STORY_0079,championship_chase,"Kenny Omega, Roman Reigns",2,4,0.87,0.6727449495794764,0.8881230383836461,0.0111111111111111,0.6954775117382651,0.87,2626597,2022,0.7274564868421374,0.87,0.87,0.8627941733182357,0.7940864811291112,0.4,0.1111111111111111,0.08888888888888889,0.6727449495794764,0.82,0.6227322127340853,0.7400194445374241,0.8881230383836461,0.839957759959334,0.7670424148812655,0.86404039917149,0.7109261237987852,0.5768347561490597,0.5668438606949476
STORY_0080,faction_warfare,"John Cena, Roman Reigns, Stone Cold Steve Austin",3,16,0.8933333333333332,0.8782290311537746,0.7597370381330517,0.0444444444444444,0.735504665415054,0.8933333333333332,3578250,2023,0.7468844177006104,0.8933333333333332,0.8933333333333332,0.9109380339255037,0.796605931609978,0.6,0.4444444444444444,0.35555555555555557,0.8782290311537746,0.78,0.8651421700047282,0.9660519342691521,0.7597370381330517,0.7393656276356078,0.7608150613737834,0.7495513328843297,0.6437814443491827,0.4245598122450152,0.3403542630243186
STORY_0081,betrayal,"The Undertaker, Stone Cold Steve Austin, Daniel Bryan, Shawn Michaels, Cody Rhodes",5,8,0.92,0.7506148803190833,0.775369959881838,0.0222222222222222,0.7140610453894718,0.92,3344619,2016,0.7563000080344555,0.92,0.92,0.9137112690522986,0.9157491440776804,1.0,0.2222222222222222,0.17777777777777778,0.7506148803190833,0.8,0.7287503844774775,0.8256763683509917,0.775369959881838,0.7264879473656929,0.7390874836784607,0.7509289536237654,0.6003492591007054,0.7664138922337793,0.2699305687177217
STORY_0082,legacy_fulfillment,"CM Punk, Hulk Hogan",2,12,0.91,0.8878974148255755,0.8215281567366198,0.0333333333333333,0.755279985053718,0.91,4220526,2017,0.7727510885926631,0.91,0.91,0.9954973278434799,0.8537082112425094,0.4,0.3333333333333333,0.26666666666666666,0.8878974148255755,0.86,0.8600240378579657,0.9766871563081331,0.8215281567366198,0.7748139180659038,0.7215563807440353,0.7981710374012618,0.5466485533791844,0.5569664568397696,0.1477799413786747
STORY_0083,monster_vs_hero,"John Cena, Bret Hart, Stone Cold Steve Austin",3,8,0.8733333333333334,0.6406085652916707,0.8620570786373304,0.0222222222222222,0.6852302237170504,0.8733333333333334,3839697,2018,0.7238398552951777,0.8733333333333334,0.8733333333333334,0.8411665871237874,0.757358595673483,0.6,0.2222222222222222,0.17777777777777778,0.6406085652916707,0.73,0.6042498863318118,0.7046694218208378,0.8620570786373304,0.8719768201998027,0.7588659896307792,0.8670169494185666,0.5864233337850177,0.7222859263650416,0.15903237754353447
STORY_0084,championship_chase,"Cody Rhodes, Seth Rollins, Sasha Banks",3,4,0.8666666666666667,0.8795146824925726,0.6182379510411588,0.0111111111111111,0.6918595941647083,0.8666666666666667,3191007,2019,0.7306178346914594,0.8666666666666667,0.8666666666666667,0.9406970335390712,0.7921157686579489,0.6,0.1111111111111111,0.08888888888888889,0.8795146824925726,0.82,0.8617844955151616,0.96746615074183,0.6182379510411588,0.5649760003648807,0.532636611052498,0.5916069757030198,0.7908047656693455,0.8332104309574364,0.25977962566739277
STORY_0085,championship_chase,"John Cena, Seth Rollins, Sasha Banks, Hulk Hogan",4,8,0.865,0.636708073476141,0.7229761849902788,0.0222222222222222,0.6531055887004243,0.865,2790437,2020,0.7199350521605977,0.865,0.865,0.8431672627778265,0.7821830175710607,0.8,0.2222222222222222,0.17777777777777778,0.636708073476141,0.82,0.5853322608965363,0.7003788808237552,0.7229761849902788,0.7837036503787131,0.6842906563219159,0.7533399176844959,0.791963726049244,0.7567018140919226,0.3992062869174038
STORY_0086,faction_warfare,"Becky Lynch, Roman Reigns, Hulk Hogan, Cody Rhodes, Seth Rollins",5,16,0.884,0.8409602675278582,0.8345078949085409,0.0444444444444444,0.7374083125303394,0.884,2831421,2021,0.7521752305697557,0.884,0.884,0.9568020078281334,0.785730514653163,1.0,0.4444444444444444,0.35555555555555557,0.8409602675278582,0.78,0.7157571793871318,0.9250562942806442,0.8345078949085409,0.785681799170209,0.8662534740279395,0.810094847039375,0.6023204910032809,0.4482079526826197,0.4208032483121582
STORY_0087,monster_vs_hero,"Becky Lynch, Stone Cold Steve Austin, The Rock",3,12,0.9466666666666668,0.8546451979696711,0.8942570394209245,0.0333333333333333,0.7761793740432693,0.9466666666666668,3241685,2022,0.8053889220790481,0.9466666666666668,0.9466666666666668,1.0118884353776894,0.8432065622078434,0.6,0.3333333333333333,0.26666666666666666,0.8546451979696711,0.73,0.8469096925838672,0.9401097177666383,0.8942570394209245,0.8175972101968475,0.8528344563713437,0.855927124808886,0.6398732257500757,0.7257745487233525,0.15546482161978095
STORY_0088,faction_warfare,"Sasha Banks, Daniel Bryan, Stone Cold Steve Austin",3,16,0.9166666666666666,0.5662896351330047,0.7892712811463519,0.0444444444444444,0.672759998345855,0.9166666666666666,2940329,2023,0.7195550115879231,0.9166666666666666,0.9166666666666666,0.8483506076115885,0.7962556227839322,0.6,0.4444444444444444,0.35555555555555557,0.5662896351330047,0.78,0.5147232098551842,0.6229185986463052,0.7892712811463519,0.8110413720735574,0.6909245881099139,0.8001563266099547,0.5936746243938905,0.5278628389068831,0.10771823681311757
STORY_0089,revenge,"Roman Reigns, The Rock, Becky Lynch",3,16,0.9233333333333332,0.4840766620100689,0.9638528203563428,0.0444444444444444,0.6897897295737859,0.9233333333333332,3103019,2016,0.7577110120358245,0.9233333333333332,0.9233333333333332,0.8501688478468883,0.9072076851539904,0.6,0.4444444444444444,0.35555555555555557,0.4840766620100689,0.75,0.4354955315457086,0.5324843282110758,0.9638528203563428,0.9353457149683391,0.9588799735293516,0.9495992676623409,0.4515299403976628,0.7195208348741904,0.506548000455708
STORY_0090,betrayal,"Becky Lynch, The Undertaker, Stone Cold Steve Austin",3,8,0.9333333333333332,0.7497060589171441,0.9598395785585055,0.0222222222222222,0.7560610971076538,0.9333333333333332,2494205,2017,0.7680015347381555,0.9333333333333332,0.9333333333333332,0.8974496096612106,0.8011278694257706,0.6,0.2222222222222222,0.17777777777777778,0.7497060589171441,0.8,0.6604393867376762,0.8246766648088586,0.9598395785585055,0.8919317820146255,0.8733765545559944,0.9258856802865656,0.6414657578371347,0.5761474069377697,0.49079257795669173
STORY_0091,underdog_rise,"Kenny Omega, Bret Hart, Becky Lynch, CM Punk",4,16,0.8775,0.7155972015193892,0.9942736270333892,0.0444444444444444,0.7354206924531919,0.8775,2658889,2018,0.8053807342632602,0.8775,0.8775,0.9010809132190809,0.7518211499347707,0.8,0.4444444444444444,0.35555555555555557,0.7155972015193892,0.85,0.6517812161188874,0.7871569216713282,0.9942736270333892,1.0920579371143175,1.0288468516795548,1.0431657820738534,0.7697762505007242,0.7318364995990768,0.10218453897237215
STORY_0092,redemption_arc,"Bret Hart, John Cena",2,16,0.835,0.959642569629521,0.758998347230601,0.0444444444444444,0.7323769785201673,0.835,2308585,2019,0.7683259392515934,0.835,0.835,0.8031431971298048,0.7945742871321387,0.4,0.4444444444444444,0.35555555555555557,0.959642569629521,0.9,0.8733607985765051,1.0,0.758998347230601,0.7834851975631686,0.7653204480360207,0.7712417723968847,0.7295844966986191,0.7769087966263013,0.21941335992189223
STORY_0093,monster_vs_hero,"Becky Lynch, Kenny Omega, Hulk Hogan",3,12,0.89,0.9455344866922808,0.92502917575887,0.0333333333333333,0.7823894568248443,0.89,2491107,2020,0.7612235798052441,0.89,0.89,0.8169218475532068,0.8101591940794624,0.6,0.3333333333333333,0.26666666666666666,0.9455344866922808,0.73,0.8485633427021769,1.0,0.92502917575887,0.9251171339818051,0.9135663675305239,0.9250731548703375,0.4949576817642665,0.5275077490370363,0.16869709913236627
STORY_0094,championship_chase,"Cody Rhodes, Stone Cold Steve Austin",2,36,0.92,0.5394072100213773,0.8768166924605989,0.1,0.6932151409974642,0.92,3569484,2021,0.8069598484372741,0.92,0.92,0.9585197820513319,0.8120573247309447,0.4,1.0,0.8,0.5394072100213773,0.82,0.4773089348462819,0.593347931023515,0.8768166924605989,0.9451108137751655,0.8342327770606679,0.9109637531178822,0.6745093649565597,0.605446506447165,0.5542582673914649
STORY_0095,championship_chase,"Sasha Banks, Seth Rollins, Roman Reigns",3,12,0.8633333333333333,0.6323084026251423,0.783671363862486,0.0333333333333333,0.6651447067621161,0.8633333333333333,3261030,2022,0.6966245122701822,0.8633333333333333,0.8633333333333333,0.783402927036333,0.8217142220520945,0.6,0.3333333333333333,0.26666666666666666,0.6323084026251423,0.82,0.5408588110241142,0.6955392428876566,0.783671363862486,0.8022461011497976,0.7795373884556301,0.7929587325061418,0.37195409517722444,0.6719120684362307,0.4683081276019947
STORY_0096,faction_warfare,"Sasha Banks, Daniel Bryan, Kenny Omega",3,12,0.8866666666666667,0.8833704282413999,0.7538561596818862,0.0333333333333333,0.7312805056633939,0.8866666666666667,3751502,2023,0.7385290126654079,0.8866666666666667,0.8866666666666667,0.9572748335677362,0.7587097282479303,0.6,0.3333333333333333,0.26666666666666666,0.8833704282413999,0.78,0.8222834047580047,0.97170747106554,0.7538561596818862,0.7494580338312569,0.7475763603356932,0.7516570967565716,0.5991193618786047,0.5039230639555303,0.5352599272276872
STORY_0097,monster_vs_hero,"The Undertaker, Cody Rhodes",2,12,0.915,0.7756447103908345,0.8924601512682026,0.0333333333333333,0.7434032078513492,0.915,3569544,2016,0.761752342833756,0.915,0.915,0.9189356935468175,0.8394111975790473,0.4,0.3333333333333333,0.26666666666666666,0.7756447103908345,0.73,0.6918923914973982,0.853209181429918,0.8924601512682026,0.8315219904041177,0.9359743649508355,0.8619910708361601,0.37202121545522604,0.7800171741399221,0.5594548802380422
STORY_0098,redemption_arc,"The Rock, Cody Rhodes",2,12,0.935,0.9070329029204416,0.952979982686271,0.0333333333333333,0.7963542222673647,0.935,3473237,2017,0.8074867692261678,0.935,0.935,0.9684724232418964,0.8034237919204703,0.4,0.3333333333333333,0.26666666666666666,0.9070329029204416,0.9,0.8816260127501641,0.9977361932124859,0.952979982686271,0.8673321919834359,0.8411619101612778,0.9101560873348535,0.5749158658223843,0.6527782336180985,0.48024800336964035
STORY_0099,championship_chase,"Becky Lynch, CM Punk, The Undertaker, The Rock",4,16,0.9375,1.0,0.6147839008163889,0.0444444444444444,0.7546234468299445,0.9375,3029448,2018,0.7619325936461921,0.9375,0.9375,0.9601803315110163,0.9072275363194467,0.8,0.4444444444444444,0.35555555555555557,1.0,0.82,0.9453181984880602,1.0,0.6147839008163889,0.6747270491907478,0.563981377908972,0.6447554750035683,0.6064832979397077,0.52662178582419,0.5989962701015912
STORY_0100,authority_figure,"CM Punk, Hulk Hogan, Becky Lynch, Stone Cold Steve Austin",4,24,0.92,0.8615388367061062,0.7721029816773728,0.0666666666666666,0.7478053055120011,0.92,1329266,2019,0.7628272193941535,0.92,0.92,1.0063410675747695,0.9004909648393354,0.8,0.6666666666666666,0.5333333333333333,0.8615388367061062,0.65,0.7468055427533028,0.9476927203767169,0.7721029816773728,0.701074541204406,0.8072502487984902,0.7365887614408895,0.4479946246478524,0.4015402722018649,0.22132726452417864
STORY_0101,david_vs_goliath,"Bret Hart, Hulk Hogan",2,8,0.86,1.0,0.7053997999243742,0.0222222222222222,0.7384132933182083,0.86,3166642,2020,0.7284525830596107,0.86,0.86,0.8676069290578232,0.7583884378380387,0.4,0.2222222222222222,0.17777777777777778,1.0,0.88,0.8760637521290054,1.0,0.7053997999243742,0.6912738157016118,0.6187217688316048,0.698336807812993,0.5395818891809407,0.7250743390013572,0.12081410515173915
STORY_0102,david_vs_goliath,"The Undertaker, Roman Reigns",2,12,0.91,0.7614971366650664,0.6540737653241137,0.0333333333333333,0.6901890372310893,0.91,2740516,2021,0.7636654827666789,0.91,0.91,0.9940956458539062,0.8062783416372203,0.4,0.3333333333333333,0.26666666666666666,0.7614971366650664,0.88,0.7474127681378676,0.837646850331573,0.6540737653241137,0.6877600117418756,0.6607960030783476,0.6709168885329946,0.7983924003450086,0.8211605816235874,0.16010603877404436
STORY_0103,redemption_arc,"Bret Hart, Roman Reigns, John Cena, CM Punk",4,16,0.8674999999999999,0.877954614449155,0.7597081985746155,0.0444444444444444,0.7250969599938786,0.8674999999999999,2535445,2022,0.7625024051197382,0.8674999999999999,0.8674999999999999,0.931735435475554,0.795928489336443,0.8,0.4444444444444444,0.35555555555555557,0.877954614449155,0.9,0.8099872122909803,0.9657500758940706,0.7597081985746155,0.8223675481997357,0.6809760226188104,0.7910378733871756,0.6170192830285821,0.6142127641450328,0.35641536149877084
STORY_0104,redemption_arc,"Roman Reigns, Shawn Michaels, CM Punk",3,16,0.8966666666666666,0.8719424778572286,0.7201328047579378,0.0444444444444444,0.7273455137492282,0.8966666666666666,3313102,2023,0.7446752189310213,0.8966666666666666,0.8966666666666666,0.8618226921635326,0.8383647106774488,0.6,0.4444444444444444,0.35555555555555557,0.8719424778572286,0.9,0.8487294659211011,0.9591367256429515,0.7201328047579378,0.6864799173519968,0.6988622614898476,0.7033063610549672,0.38545094315305767,0.7236270311595521,0.460401059647744
STORY_0105,david_vs_goliath,"Shawn Michaels, Becky Lynch",2,12,0.9,0.8240493263677053,0.8461429285925917,0.0333333333333333,0.7402409173104446,0.9,3086632,2016,0.7685888360872714,0.9,0.9,0.9753579277925837,0.8508346578314561,0.4,0.3333333333333333,0.26666666666666666,0.8240493263677053,0.88,0.7644680441062205,0.906454259004476,0.8461429285925917,0.8680021305294142,0.7675634530042309,0.8570725295610029,0.5801362457163435,0.5187961401156729,0.5401422330076727
STORY_0106,david_vs_goliath,"Hulk Hogan, Cody Rhodes, Shawn Michaels",3,4,0.8933333333333334,0.970273776959955,0.7379764331615598,0.0111111111111111,0.7491637308723009,0.8933333333333334,3624664,2017,0.7155818845783397,0.8933333333333334,0.8933333333333334,0.8700810321683692,0.8484821386134647,0.6,0.1111111111111111,0.08888888888888889,0.970273776959955,0.88,0.8368691311159239,1.0,0.7379764331615598,0.6715378654591714,0.6784927931274851,0.7047571493103656,0.45617843439874234,0.5255388275287627,0.509208465817949
STORY_0107,revenge,"Kenny Omega, Bret Hart",2,4,0.84,0.8316610062041477,0.8337543181171166,0.0111111111111111,0.7123327818411269,0.84,2640537,2018,0.6903302905132999,0.84,0.84,0.8072138168325294,0.75477131031025,0.4,0.1111111111111111,0.08888888888888889,0.8316610062041477,0.75,0.8224540068742532,0.9148271068245626,0.8337543181171166,0.7937398158753188,0.7665005960181388,0.8137470669962177,0.48753454278645814,0.4195644025793891,0.354572380965248
STORY_0108,authority_figure,"Sasha Banks, Seth Rollins, Becky Lynch",3,4,0.8733333333333334,0.9054037490399328,0.7392393461718588,0.0111111111111111,0.7251988064943551,0.8733333333333334,2822823,2019,0.7398782470635537,0.8733333333333334,0.8733333333333334,0.7937047857737372,0.8605251833805576,0.6,0.1111111111111111,0.08888888888888889,0.9054037490399328,0.65,0.9010248299418726,0.9959441239439262,0.7392393461718588,0.6752784318696218,0.6654171745386395,0.7072588890207403,0.6881547112339098,0.868990551614008,0.30030858574655117
STORY_0109,faction_warfare,"Hulk Hogan, Shawn Michaels, Roman Reigns",3,24,0.89,0.8481395580363846,0.882826950588136,0.0666666666666666,0.7546002796267234,0.89,3353447,2020,0.8061741071606358,0.89,0.89,0.9643403156679003,0.7813145096761959,0.6,0.6666666666666666,0.5333333333333333,0.8481395580363846,0.78,0.7486218899300435,0.9329535138400231,0.882826950588136,0.8750236115217319,0.8727023918884133,0.878925281054934,0.515864425960542,0.8172790015173761,0.4395430055814039
STORY_0110,revenge,"The Rock, Daniel Bryan",2,16,0.955,0.8308240213064862,0.7619720059952909,0.0444444444444444,0.7487670731923466,0.955,2679060,2021,0.747434132838088,0.955,0.955,0.9534272155077106,0.8472794878431069,0.4,0.4444444444444444,0.35555555555555557,0.8308240213064862,0.75,0.7837833760416555,0.9139064234371349,0.7619720059952909,0.815183346616156,0.6861065048239392,0.7885776763057235,0.4190296448312791,0.4184192943407428,0.3752472111736128
